url,title,product_description,rating,reviews_count,tags,product_details,amount_of_stars,seller_name,delivery_price,item_price,total_price,currency,price_from,price_to
https://www.google.com/shopping/product/12026123289515565803?hl=en-US,"HP Stream 14-cb171 Celeron N4020 64gb eMMC 4GB 14"" Win10 S Blue","[""Intel Celeron N4000 ( 1.1 GHz base frequency, up to 2.6 GHz burst frequency, 4 MB cache, 2 cores) | Intel UHD Graphics 600"",""14\"" diagonal HD SVA BrightView micro-edge WLED-backlit (1366 x 768)"",""Realtek 802.11 b/g/n/a/ac (2x2) and Bluetooth 4.2 combo"",""Integrated 10/100/1000 GbE LAN"",""Windows 10 Home""]",3.7,2869.0,"[""Touchscreen"",""English / North America"",""1366 x 768"",""Windows OS"",""Intel CPU"",""Solid State Drive"",""Dual Core"",""Blue"",""USB-C"",""HDMI""]","Designed for the always connected life, the nimble HP Stream Laptop 14-cb171wm lets you easily shift from homework workhorse to streaming your favorite shows. Weighing less than four pounds, this notebook contains a 14-inch diagonal HD BrightView display, a dual-core Intel Celeron processor, 4 GB SDRAM and a 64 GB eMMc. Powerful Intel UHD graphics let you stream 4K content and play your favorite games in 720p, while the HP Webcam with integrated digital microphone makes video chats with the family clear and smooth. The improved 802.11 ac 2x2 Wi-Fi antenna delivers a stronger, more reliable Internet connection than before, and with up to 11 hours of battery life, you'll enjoy enhanced streaming, fast downloads, and smooth web surfing all day. Experience Windows 10 Home in S mode, the most secure Windows ever built, streamlined for security and superb performance. Perfect for school or college with a thin, lightweight design, the HP Stream Laptop 14-cb171wm was never meant to stand still. It travels easily and comes in a vibrant, nontraditional blue color for a uniquely personal look.","{""1_star"":590,""2_stars"":166,""3_stars"":189,""4_stars"":458,""5_stars"":1466}",Ama███.co███ Se██████,Free delivery,$194.99,207.37,USD,194.99,207.37
https://www.google.com/shopping/product/18045325390485514085?hl=en-US,"Surface Laptop Go 2, 128GB Ssd, Intel Core i5, 8GB Ram, Sage, Microsoft","[""Processor Type: Core i5"",""Processor Generation: 11th Gen"",""Processor Model: i5-1135G7"",""Processor Core: Quad-core (4 Core)""]",3.8,5.0,"[""Touchscreen"",""Windows OS"",""Quad Core"",""English / North America"",""USB-A"",""USB-C"",""HDMI"",""3.5 mm Jack"",""60Hz"",""Intel CPU""]","Light, portable Surface touchscreen Laptop with Windows 11(2) and 12.4” PixelSense Display.( 1) Starting at just 2.48 pounds Work, play, stream, and run day-to-day apps with 11th Gen Intel Core i5 processor Look and sound your best on video calls with improved HD camera and built-in Studio Mics, plus rich sound for music and shows Long battery life up to 13.5 hours.( 3) Plus, recharge quickly with Fast Charging – up to 80% in just over an hour.( 7) Convenient security. Fingerprint Power Button with Windows Hello and One Touch sign-in on select models. Type in comfort on the full-size keyboard with large, precision trackpad Premium design and choice of rich colors. New Sage, plus Ice Blue, Sandstone, and Platinum.( 4) Durable, cool metal finish. Alt for markets w/o color choice: Premium design and a durable, cool metal finish. Built-in USB-C and USB-A ports, Surface Connect, and headphone jack.","{""1_star"":1,""2_stars"":0,""3_stars"":0,""4_stars"":2,""5_stars"":2}",Wal███t,Free delivery,$565.00,622.91,USD,565.0,622.91
https://www.google.com/shopping/product/15405252358584078797?hl=en-US,"Gateway 15.6"" FHD IPS Window Laptop - AMD Ryzen 7 - 16GB Ram - 1TB SSD",,3.7,48.0,"[""HDMI"",""1920 x 1080"",""AMD GPU"",""Solid State Drive"",""Metallic""]","Introducing the Gateway 15.6"" Ultra Slim Notebook. The 15.6"" Ultra Slim Notebook from Gateway is the ultimate portable notebook that brings crystal-clear picture for all of your tasks. It is the ideal way to get the best audio for on-the-go entertainment. The computer is powered by AMD Ryzen 7 3700U Processor and has 16 GB memory RAM. With a sleek and metallic design, this computer also features a 1TB Solid State Drive. You are guaranteed clarity with the 15.6"" FHD display and with power of the Radeon Vega 10 graphics card you will experience fast, smooth and fluid performance on the games you love to play.","{""1_star"":9,""2_stars"":3,""3_stars"":4,""4_stars"":10,""5_stars"":22}",The███hol███le.██████,"$34.67 delivery by Mon, Oct 21",$493.00,578.2,USD,493.0,578.2
https://www.google.com/shopping/product/12550956628690432373?hl=en-US,Apple iPad Pro 11-inch Wi-Fi 128GB - Silver,"[""A complete film studio in your hands"",""Easy on the eyes, easy to carry"",""Front-facing camera"",""Centre Stage"",""Pro cameras"",""LiDAR scanner"",""Blazing-fast connections""]",4.5,6216.0,"[""iPadOS"",""5G"",""2388 x 1668"",""Silver"",""Energy Star""]","The ultimate iPad experience with the most advanced technology. Discover the most pro iPad ever. The 11-inch Liquid Retina display delivers an immersive viewing experience. The 12.9-inch Liquid Retina XDR display offers an even more expansive view and a stunning HDR experience. Experience mind blowing performance and all-day battery life with the breakthrough Apple M2 chip. Resize and overlap apps with Stage Manager, just one of the new features of iPadOS 16.","{""1_star"":244,""2_stars"":184,""3_stars"":344,""4_stars"":994,""5_stars"":4450}",Sam███Clu███,Delivery date & cost shown at checkout,$749.00,827.76,USD,749.0,827.76
https://www.google.com/shopping/product/6547817772201529334?hl=en-US,Apple iPhone 8 Plus - Gold - 64 GB - Verizon,"[""Fully tested and reverted to factory settings by our on-site technicians. Our grades: A) Pristine"",""Like new product showing no signs of use. B) Very Good"",""Very good cosmetic condition with a few light scratches. C) Good – Light scratches and signs of wear and tear. D) Fair"",""Deep scratches and dents""]",4.4,15920.0,"[""Smartphone"",""Single SIM"",""4G"",""With Wireless Charging"",""With Fast Charging"",""Verizon"",""iOS"",""GSM"",""CDMA"",""Gold""]","Released in September 2017, the iPhone 8 Plus is Apple’s plus-size 11th generation mainstream phone. Although similar in appearance to its predecessor, the iPhone 8 Plus bumps internal specs with the A11 Bionic chip, backed by 3GB of RAM and either 64GB or 128GB of internal storage. The iPhone 8 has a large 2961mAh battery, giving it all-day battery life, and it supports both wireless charging and fast charging. The iPhone 8 features an updated 5.5-inch True Tone display that automatically adjusts screen calibration to match lighting conditions. The iPhone 8 is also a fantastic camera, thanks to its 7MP front and dual 12MP rear cameras that offer new features such as Portrait Mode, Portrait Lighting, and 4k Ultra HD video recording at up to 60 fps.","{""1_star"":1149,""2_stars"":375,""3_stars"":624,""4_stars"":2119,""5_stars"":11653}",eBay,Free delivery,$105.00Used,114.48,USD,105.0,114.48
https://www.google.com/shopping/product/3728159974030331700?hl=en-US,"MacBook Pro 16-inch - M1 Pro, 16GB Ram, 512gb - Space Gray- Apple","[""Apple M1 Pro or M1 Max chip for a massive leap in CPU, GPU, and machine learning performance"",""Up to 10-core CPU delivers up to 2x faster performance to fly through pro workflows quicker than ever"",""Up to 32-core GPU with up to 4x faster performance for graphics-intensive apps and games"",""16-core Neural Engine for up to 5x faster machine learning performance"",""Longer battery life, up to 21 hours"",""Up to 64GB of unified memory so everything you do is fast and fluid""]",4.8,1620.0,"[""Mac OS"",""Octa Core"",""English / North America"",""With Retina Display"",""USB-C"",""HDMI"",""3.5 mm Jack"",""3456 x 2234"",""Solid State Drive"",""Space Gray""]","Built for all types of creatives, including developers, photographers, filmmakers, 3D artists, music producers, and more, the Apple 16.2"" MacBook Pro with M1 Pro Chip is the ultimate pro mobile workstation for the ultimate user. The system features the Apple M1 Pro 10-Core Chip, which provides the power and performance needed to handle your professional workflows. The 16.2"" Liquid Retina XDR display features a 3456 x 2234 resolution, 1,000 nits of sustained brightness, 1,600 nits of peak brightness, P3 color gamut support, and more. With up to 512GB of SSD storage, you'll be able to load massive files and launch apps quickly, enabling you to work with photo and video libraries from almost anywhere.","{""1_star"":49,""2_stars"":11,""3_stars"":27,""4_stars"":111,""5_stars"":1422}",Ama███.co███ Se██████,Free delivery,"LOW PRICE$1,649.00$1,799.00Was $1,799.00",1777.62,USD,1777.62,1777.62
https://www.google.com/shopping/product/18419586818279866477?hl=en-US,Mobile Suit Gundam - RX-78-2 Gundam - PG Unleashed 1/60,"[""The GUNPLA EVOLUTION LINK SYSTEM uses a step-by-step assembly process, providing a simulated experience of building a real MS."",""The multi-layered truss frame uses metallic molding colors and plated parts to create four types of metallic feel."",""The largest number of hatch opening gimmicks in the history of Gunpla.""]",5,207.0,,"The accumulation of development and evolution during 40 years of GUNPLA history leads to a new era. PG RX-78-2 Unleashed features the largest insert-molded frame in Gunpla history - which enables the fastest assembly of the inner frame for a PG in history. The inner frame features a multi-layer structure - adding incredible detail and realism. The highest number of articulation points in a GUNPLA is featured, with a total of 94 points of articulation. Diverse materials such as parts processed in matte and chrome plating, metal parts, and newly developed photo-etch is used to create an awe inspiring appearance that exceeds the concept of plastic model kits. Magnet mechanisms in the shield have been incorporated for the first time in gunpla history. A new full-color LED unit has been made to recreate activation scenes. LED is also featured in the Beam Saber and backpack. Incorporates 53 hatch opening gimmicks throughout the body to recreate realistic maintenance scenes, the most in history of GUNPLA.","{""1_star"":0,""2_stars"":2,""3_stars"":0,""4_stars"":1,""5_stars"":204}",New███e,"Free delivery by Thu, Oct 24",$296.00,326.34,USD,296.0,326.34
https://www.google.com/shopping/product/12238973428000657454?hl=en-US,Levi's XX Chino Authentic Straight Fit Men's Pants - Navy Blazer Soft Garment Dye 40 x 32,"[""A modern take on the classic chino"",""Versatile fit with a straight leg"",""Two front pockets for a classic style"",""With a hidden zip pocket inside the right hand pocket"",""Crafted with non-stretch fabric""]",4,36.0,"[""Chinos"",""Solid"",""40"",""Denim"",""Straight Leg"",""Relaxed Fit"",""32"",""Navy Blazer Soft Garment Dye - Blue - Non-Stretch"",""Regular""]",,"{""1_star"":5,""2_stars"":2,""3_stars"":3,""4_stars"":5,""5_stars"":21}",Lev███,$7.95 delivery,$89.50,107.44,USD,89.5,107.44
https://www.google.com/shopping/product/8946169945029143912?hl=en-US,"HP Chromebook 14a-na0200nr, 14"", Intel Celeron , 4GB Ram, 64gb eMMC 60F57UA#ABA","[""Overview | For work, home, school and everything in between"",""Born to binge"",""Apps for everything"",""Designed to keep up with you""]",4,335.0,"[""Chrome OS"",""Quad Core"",""USB-C"",""1366 x 768"",""Intel CPU"",""Intel GPU"",""Solid State Drive"",""Silver"",""With No-glare Screen""]","For work, home, school and everything in between The best of work and play in one place. The HP Chromebook with a responsive Intel processor, 14"" display sporting more screen space, stereo speakers tuned by the audio experts at BandO and a long battery life, you can knock out any assignment while binge watching your favorite shows. Intel UHD Graphics 600 Smoothly stream 4K content and play your favorite games in 720p, without the need for a dedicated graphics card. With excellent Intel UHD graphics performance, you'll see the difference in everything you do. High-definition display See your digital world in a whole new way. Enjoy movies and photos with the great image quality and high-definition detail of 1 million pixels. 4 GB eMMC storage An embedded Multimedia Card provides reliable flash-based storage at a great value. And without the moving parts of a traditional hard drive, there's a lower chance of failure and damage. 802.11a/b/g/n/ac (2x2) Wi-Fi and Bluetooth 5 combo Stay connected to Wi-Fi and to Bluetooth accessories with wireless technology. Battery life for long days Extend your day into the night with up to 14 hours of battery life. Longer battery life means you can keep going beyond your day without recharging.","{""1_star"":36,""2_stars"":16,""3_stars"":34,""4_stars"":79,""5_stars"":170}",Ama███.co███ Se██████,$5.99 delivery,LOW PRICE$208.27,231.4,USD,231.4,231.4
https://www.google.com/shopping/product/4511133074576906931?hl=en-US,Restored Samsung Galaxy S22 Plus 5G S906u (Fully Unlocked) 128GB Phantom White (Refurbished),"[""Europe Qualcomm SM8450 Snapdragon 8 Gen 1 (4 nm)."",""ROW CPU Octa-core (1x2.8 GHz Cortex-X2 & 3x2.50 GHz Cortex-A710 & 4x1.8 GHz Cortex-A510)."",""Europe Octa-core (1x3.00 GHz Cortex-X2 & 3x2.50 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510)."",""ROW GPU Xclipse 920."",""Europe Adreno 730."",""ROW MEMORY Card slot No Internal 128GB 8GB RAM, 256GB 8GB RAM UFS 3.""]",4,368.0,"[""Smartphone"",""Dual SIM"",""5G"",""With Fast Charging"",""Unlocked"",""Android"",""GSM"",""CDMA"",""Fingerprint Scanner"",""With OLED Display""]","This item is in good condition, showing signs of use from normal wear. This product has been determined fully functional by our industry leading 30+ point functionality inspection. UL approved power adapter and charging cable are included. Meet the Samsung Galaxy S22+, the smartphone that takes video to the next level. Communicate with friends while watching the latest videos from your favorite content creators, or create your own content with beautiful clarity with low-light video capabilities that capture those late nights with perfect contrast, color and crispness like no device before. The high-resolution camera adds to the quality of your video production, allowing you to capture every moment like a true filmographer. And, with a long-lasting battery, you don't have to worry about missing out on the action ahead, and can charge quickly when you need to with 45W Super-Fast charging capability.","{""1_star"":41,""2_stars"":15,""3_stars"":37,""4_stars"":77,""5_stars"":198}",Cel███ica███n.c███,,5% OFF$346.97,346.97,USD,5.0,346.97
